Hectares,Agriblock,Variety,Soil Types,Nursery,30DRain( in mm),30DAI(in mm),30_50DRain( in mm),30_50DAI(in mm),51_70DRain(in mm),51_70AI(in mm),71_105DRain(in mm),71_105DAI(in mm),Min temp_D1_D30,Max temp_D1_D30,Min temp_D31_D60,Max temp_D31_D60,Min temp_D61_D90,Max temp_D61_D90,Min temp_D91_D120,Max temp_D91_D120,Inst Wind Speed_D1_D30(in Knots),Inst Wind Speed_D31_D60(in Knots),Inst Wind Speed_D61_D90(in Knots),Inst Wind Speed_D91_D120(in Knots),Wind Direction_D1_D30,Wind Direction_D31_D60,Wind Direction_D61_D90,Wind Direction_D91_D120,Relative Humidity_D1_D30,Relative Humidity_D31_D60,Relative Humidity_D61_D90,Relative Humidity_D91_D120,Trash(in bundles),Paddy yield_per_hectare(in Kg),LP_nurseryarea(in Tonnes)_per_hectare,Micronutrients_70Days_per_hectare,Weed28D_thiobencarb_per_hectare,Urea_40Days_per_hectare,DAP_20days_per_hectare,Nursery area (Cents)_per_hectare,Pest_60Day(in ml)_per_hectare,LP_Mainfield(in Tonnes)_per_hectare,Seedrate(in Kg)_per_hectare,Potassh_50Days_per_hectare
5,Sankarapuram,ponmani,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6050.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6122.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,delux ponni,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,6321.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,alluvial,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6416.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6177.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6189.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6092.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6356.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6071.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,clay,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6108.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,ponmani,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6109.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6325.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6469.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6280.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6181.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,delux ponni,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,6207.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6410.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,ponmani,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,6050.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,ponmani,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,6363.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6209.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,ponmani,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6325.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,clay,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6469.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,delux ponni,alluvial,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,400,6280.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6181.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,clay,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6207.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6410.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6050.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,alluvial,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6363.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6209.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,delux ponni,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,6325.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6469.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6280.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6181.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6207.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,alluvial,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6410.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6050.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,clay,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,ponmani,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,6363.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6209.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,alluvial,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6325.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6469.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6280.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,delux ponni,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,400,6181.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,ponmani,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,ponmani,alluvial,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,500,6207.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,ponmani,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,500,6410.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,CO_43,clay,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,450,6050.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,ponmani,clay,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,500,6363.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,ponmani,alluvial,wet,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,500,6209.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6311.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,clay,wet,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6115.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Cuddalore,delux ponni,alluvial,wet,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,18.5,34,16.0,30,15.5,31.0,16.0,33.0,4,10,8,10,SW,W,NNW,WSW,72.0,78,88,85,400,6227.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kurinjipadi,ponmani,clay,dry,19.6,20.4,187.2,270.8,167.0,250.0,61.0,64.0,19.5,34,18.5,35,17.0,32.5,16.0,30.5,10,4,10,6,NW,S,SE,SSE,64.6,85,84,87,500,6325.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Panruti,delux ponni,alluvial,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,20.0,35,18.0,30,17.5,33.5,18.0,33.0,4,12,4,12,ENE,NE,NNE,W,85.0,96,84,79,400,6469.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Kallakurichi,CO_43,clay,dry,18.5,21.5,185.2,272.8,165.3,251.7,60.0,65.0,19.0,33,17.0,32,16.5,31.5,15.5,32.5,8,6,8,6,W,WNW,SE,S,88.5,95,81,84,450,6280.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Sankarapuram,delux ponni,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,20.5,32,17.5,28,18.0,34.0,16.5,35.0,10,12,10,12,SSE,W,SW,NW,72.7,91,83,81,400,6181.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
5,Chinnasalem,delux ponni,alluvial,dry,18.1,21.9,185.6,272.4,166.1,250.9,60.2,64.8,18.0,31,15.5,34,15.0,33.0,15.0,31.5,6,6,8,10,E,ENE,NE,NNW,78.6,80,92,88,400,6307.0,1.0,15.0,2.0,27.130000000000003,40.0,20.0,600.0,12.5,25.0,10.379999999999999
